ID,Predicted Well-Being Index
110767,0.09590750998807526
606899,0.09078928132824134
775295,0.045982419093166055
226101,0.05152672780115933
721055,0.041151498670143824
269364,0.03917229381929037
511883,0.053424724473791346
407143,0.055241414111103795
876109,0.05201287782844495
981900,0.060214831728852086
960591,0.10399865187296142
706501,0.13073622000080995
936173,0.07034865693607939
711769,0.07103767826665029
162350,0.07361866165335294
518976,0.07406564844603877
796614,0.06423588752864759
392258,0.0620440919796511
467717,0.042506191568765325
153303,0.053436927750051905
815515,0.04534722072939881
197407,0.04625102239304992
148274,0.04924234004679523
532670,0.04481856580521548
718470,0.0642378971506292
300716,0.06446453212141391
369088,0.11112330251157804
655586,0.09389903534350051
648775,0.09582617079719682
465904,0.11693794578522407
684742,0.05762129941004385
800067,0.04477435457348275
472511,0.05812977198789747
697509,0.05569287124206937
837699,0.05717526564199363
939467,0.04187072755936111
851611,0.057414963303324476
832188,0.04983346090175854
592053,0.0417196471945038
503226,0.04556937194793168
961044,0.04279949171101028
445828,0.06368606969181276
105822,0.0768724011724757
820881,0.06718900876233239
583215,0.07466579638542811
779090,0.07981137335051848
800968,0.24184299022654523
128891,0.25436635388694795
601119,0.258199597686092
320602,0.25305678051766395
404910,0.2424132170633901
146645,0.23373370406974564
974401,0.24183431242176207
417235,0.2226027281154241
958966,0.18976473713374967
541795,0.20578098126833663
580027,0.20496157906813595
217361,0.26262012867442797
459880,0.030390200211198516
308024,0.03204318614314739
191594,0.03416040409129438
887585,0.04214142849276471
745133,0.08296805414557254
480765,0.09236745621961615
780320,0.08744085645504303
913008,0.06926633927511097
251067,0.04739939414780927
340157,0.038108736120250536
460935,0.04475952262647863
951484,0.041521302049172176
237421,0.1456183975901142
833037,0.11507468775213422
386629,0.14150503730557196
890210,0.1837014723412443
108609,0.14303934513420336
808707,0.18304036312076882
597891,0.20299838599099185
714398,0.1942448392190093
686480,0.17566239362981417
327837,0.1483623955099246
831448,0.18105273575256386
166461,0.2274716116345996
385998,0.04831174132306048
435654,0.03923777261470307
484874,0.039666349868170164
852152,0.044083431433471154
731708,0.04185302838686021
129371,0.0489100144134063
526095,0.046811755751332076
465269,0.04533214202049916
214395,0.0473908995371755
252191,0.038484953954435824
315905,0.04226579057735898
536828,0.05251898721708472
840483,0.050938570480716566
405771,0.06254658652853025
478507,0.07138859932585895
165475,0.06171235851924457
669714,0.08643151457300019
526465,0.07889405074426895
885120,0.0907169278909053
186866,0.08590742826644415
820991,0.0636373057428474
764533,0.07203517690165348
250361,0.07291760135682791
851731,0.06542275072400466
692983,0.16019596857089657
482584,0.15296628332261764
722402,0.19338778852361344
706835,0.12624205720128323
679240,0.05083325689821215
608367,0.056488091875156604
415408,0.04143566742322776
772899,0.03567408300932831
172474,0.024573338549168478
882947,0.029708988669244533
909834,0.0354366577438265
564627,0.03312563290018826
366276,0.07933314389714796
711543,0.05453790837442843
557497,0.052361910436074924
294608,0.062042983028547556
893733,0.2283625850897596
142232,0.17588473051287204
516045,0.25006481638080136
376717,0.2438151209654766
238621,0.09248085584519578
216060,0.08429015617266569
301500,0.10201483955630616
824591,0.09958561535012168
294051,0.07862638615081788
907177,0.11013356199634083
235883,0.11501162670576998
326108,0.16179531399500371
137133,0.0586007858990772
348512,0.08380397994632469
950838,0.05923588887135549
979130,0.05652682984183843
277787,0.19004401591351378
145079,0.1861861212212523
763028,0.18489902637909694
713369,0.19875962392425223
453734,0.04761868074803541
134584,0.04069925388617868
562480,0.05505730292842795
691472,0.04796247604359425
916001,0.19832613946046002
313921,0.18799766215173253
428137,0.19572712717569096
889634,0.19971164707725625
210771,0.10679111836707066
327753,0.09295671922263951
756031,0.08733476416990718
220615,0.12018604600535396
76638,0.10735822743762609
334672,0.08164762096245426
557904,0.08048918811018149
989473,0.08955964705859354
968986,0.1693293819307594
655383,0.19040804683426238
933888,0.18796536698247063
172195,0.18400661481071878
304836,0.04243603026377307
280279,0.04819527103389308
955386,0.03219967367427522
167993,0.020915442864713224
695090,0.10319879174471538
708164,0.09776063478540148
565134,0.10661106731928464
342600,0.07319520882855758
667058,0.19435312373104086
962390,0.2018010911450942
955451,0.20598456955243155
355062,0.17189200629473256
992736,0.06879073083733095
922578,0.06891832307359604
980465,0.11107983961487697
882750,0.11091864395426769
169072,0.2255559732520112
771872,0.22582165164579035
164610,0.2408164136373695
138348,0.24245998495706736
463994,0.06676319019979406
201083,0.07144066056770522
232743,0.0667396337194188
846452,0.0724576882594965
387723,0.05534499706694128
906982,0.048604394476193274
418240,0.06702153749145343
639459,0.05079233003458951
649470,0.06884542491559154
409322,0.06914804989977338
571138,0.06115427536967101
842936,0.05316213300316125
174299,0.07385213012661852
691625,0.05444924249922271
361536,0.09309233433480707
631582,0.07646298630738876
522442,0.04612817963580356
463940,0.06578108299196694
259842,0.056148043560037934
509766,0.06530924380268882
444250,0.03172695945761453
845315,0.02384927299663049
901334,0.03614775808084872
187073,0.0294020647562082
574063,0.08035095616274357
331900,0.06930746034113254
579819,0.09419503211512123
918161,0.08031568738628209
879781,0.031052633068016235
167163,0.03126194185701355
710706,0.03752801696076405
589813,0.03708761782627294
13606,0.08466752704872324
606406,0.08934609589078
956765,0.07945393949277049
907299,0.0886264108081806
563280,0.11244048815116367
821004,0.13750571839513284
558338,0.1239158481168203
951740,0.15014953993346497
665210,0.10830906661640008
119166,0.11135691213041629
100916,0.14583135561361643
336487,0.12828779483301572
578847,0.20921072151222014
230946,0.17958446207949838
325902,0.20649791867916528
283228,0.20714477117263339
503376,0.03411883562527093
416635,0.0432322981985285
651816,0.050050195778637306
365842,0.05478245496473015
110272,0.09592353480398483
550277,0.13384111964607764
392243,0.11976631290448714
280355,0.11734466182207584
799853,0.13886136227715903
900156,0.12031767762416513
804732,0.1154364780039224
993804,0.12696289481313316
618030,0.05186460437838369
619764,0.053564614414084416
902898,0.042456812036958454
608817,0.038275541327184776
568010,0.029156366954861533
630280,0.03362502263014676
510484,0.027217350761315134
529825,0.05452019874028868
421839,0.06920515458855653
510523,0.07574777838119984
154952,0.06885834164296055
120089,0.0959896144488789
728426,0.04665691834939639
918015,0.06394689223119625
654174,0.06385020927634594
431373,0.0526614107150314
783646,0.2173377046443033
128080,0.17599693437420896
426389,0.21448545575735517
238437,0.22194792376850797
624542,0.25012619945345255
710332,0.244569476577834
806701,0.2264769229529427
212160,0.20915020410682877
666220,0.07882142332396366
888280,0.08804134073435665
487804,0.1077636554852473
941486,0.10482344561566384
876535,0.055304949940422836
753436,0.054820876534795775
410659,0.07744106293628547
979829,0.08888764247427561
606157,0.03166152214630728
431693,0.04111971336650633
281772,0.027983025348940996
858831,0.03609023071250173
229495,0.051507977864504145
797490,0.04723054444922031
680940,0.0511943509307763
993908,0.055003115590140705
905696,0.07887961302741531
111669,0.08434558647950832
545367,0.08503902790869954
941817,0.07124488118538264
499121,0.08685939045886171
702975,0.11866132622199076
224871,0.11470579161353169
887661,0.11324024684114095
626961,0.11734748597620168
919535,0.14515871721700524
144760,0.19355551561264844
877265,0.1774916260428569
635818,0.01889371215416164
333086,0.042819124846468215
359036,0.0345865517905372
701279,0.04863773948309287
511362,0.05836483192237555
407666,0.06353421752048043
119769,0.06232927980010311
906708,0.057292364394153
225493,0.1018386482388551
368471,0.09703416405360815
568370,0.10249664578911943
833993,0.0868914158796677
627957,0.07047024867670211
483615,0.06992852644390285
549329,0.07824248124374587
779656,0.08692216337067696
175597,0.04815603984461256
873195,0.08034741821499232
665965,0.05105830818220187
366645,0.05859044633940227
918220,0.050567625648274134
683809,0.0512015867621729
370091,0.04821028853727969
934113,0.057837489849693294
530754,0.07145016594337567
136082,0.07760317286602367
604611,0.0662691121220294
162330,0.0697403167073018
683844,0.09685844140927932
491376,0.07410292248607897
986949,0.06664874423877859
673381,0.06300851164032634
973535,0.04119366609659167
337202,0.04039076428237164
973128,0.046357415986210335
325850,0.06278974718687556
284772,0.06993628270327529
472248,0.06127814950206128
114920,0.04912906821607761
485086,0.04949107773847508
541966,0.03829968902049569
572629,0.033471775710451054
273249,0.03234082965314444
526331,0.035812304203498346
566579,0.06763444360205845
473544,0.053340321772134214
137341,0.0736718100432068
649979,0.09505135294790912
652643,0.0790237757654226
325449,0.07258711554234022
583929,0.0876213580222563
371149,0.0869186500091059
825682,0.22953065731837047
170388,0.23476550018494197
439276,0.2422769265895305
566381,0.224150099581729
634058,0.10331160085481692
251236,0.10927742377376694
246959,0.1350709451753332
325891,0.15694467356999156
370746,0.04079418693962631
156637,0.027618413648916106
940018,0.024959696980111513
996324,0.0278112905808388
212979,0.14059619959162545
210538,0.10021540057793987
881904,0.1265277536013132
389587,0.1277755213743323
17112,0.03488424778110504
583782,0.025683845354685708
823832,0.034676157922289716
872042,0.03368819704515852
